"PROPANE ARGUS SAUDI CP MINI - ICE FUTURES ENERGY DIV",260203,2026-02-03,06639H,IFED,01,066 ,    2139,     597,     352,     241,     535,      36,       0,       0,       0,     280,     862,      87,    1241,    1872,     898,     267,    2139,     597,     352,     241,     535,      36,       0,       0,       0,     280,     862,      87,    1241,    1872,     898,     267,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -308,    -307,    -117,      22,       8,      -8,       0,       0,       0,      10,     -39,     -15,    -298,    -171,     -10,    -137,  100.0,   27.9,   16.5,   11.3,   25.0,    1.7,    0.0,    0.0,    0.0,   13.1,   40.3,    4.1,   58.0,   87.5,   42.0,   12.5,  100.0,   27.9,   16.5,   11.3,   25.0,    1.7,    0.0,    0.0,    0.0,   13.1,   40.3,    4.1,   58.0,   87.5,   42.0,   12.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      6,      7,.,.,.,      0,      0,      0,.,      5,.,     16,     15,     22,      6,      7,.,.,.,      0,      0,      0,.,      5,.,     16,     15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    29.8,    52.3,    45.0,    79.2,    22.5,    47.8,    36.7,    67.2,    29.8,    52.3,    45.0,    79.2,    22.5,    47.8,    36.7,    67.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"100 Metric  Tonnes","06639H","IFED","066 ","N13","FutOnly"
"PROPANE,OPIS MT B TET/AFEI - ICE FUTURES ENERGY DIV",260203,2026-02-03,06639W,IFED,01,066 ,    2718,    1339,     463,      79,     541,      12,       0,       0,       0,     339,     720,     404,    2173,    2140,     545,     578,    2718,    1339,     463,      79,     541,      12,       0,       0,       0,     339,     720,     404,    2173,    2140,     545,     578,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -428,    -272,    -137,     -30,     -80,      12,       0,       0,       0,      18,    -229,     -59,    -331,    -493,     -97,      65,  100.0,   49.3,   17.0,    2.9,   19.9,    0.4,    0.0,    0.0,    0.0,   12.5,   26.5,   14.9,   79.9,   78.7,   20.1,   21.3,  100.0,   49.3,   17.0,    2.9,   19.9,    0.4,    0.0,    0.0,    0.0,   12.5,   26.5,   14.9,   79.9,   78.7,   20.1,   21.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      8,      6,.,.,.,      0,      0,      0,      4,      6,      7,     19,     15,     20,      8,      6,.,.,.,      0,      0,      0,      4,      6,      7,     19,     15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    55.5,    48.7,    66.3,    66.2,    45.2,    42.3,    52.1,    51.7,    55.5,    48.7,    66.3,    66.2,    45.2,    42.3,    52.1,    51.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Metric Tonnes","06639W","IFED","066 ","N13","FutOnly"
"ARGUS FAR EAST PROPANE - ICE FUTURES ENERGY DIV",260203,2026-02-03,066413,IFED,01,066 ,   13354,    8201,    7797,     334,     125,     526,       0,       0,       0,     541,    1528,    2460,   12062,   12436,    1292,     918,   13354,    8201,    7797,     334,     125,     526,       0,       0,       0,     541,    1528,    2460,   12062,   12436,    1292,     918,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1657,   -1531,    -761,      76,    -417,     -36,       0,       0,       0,      68,     -41,    -269,   -1692,   -1524,      35,    -133,  100.0,   61.4,   58.4,    2.5,    0.9,    3.9,    0.0,    0.0,    0.0,    4.1,   11.4,   18.4,   90.3,   93.1,    9.7,    6.9,  100.0,   61.4,   58.4,    2.5,    0.9,    3.9,    0.0,    0.0,    0.0,    4.1,   11.4,   18.4,   90.3,   93.1,    9.7,    6.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     60,     39,     39,.,.,.,      0,      0,      0,      4,      9,     11,     56,     54,     60,     39,     39,.,.,.,      0,      0,      0,      4,      9,     11,     56,     54,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    36.3,    27.2,    50.5,    43.2,    31.0,    21.6,    38.0,    31.9,    36.3,    27.2,    50.5,    43.2,    31.0,    21.6,    38.0,    31.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000  metric tonnes","066413","IFED","066 ","N13","FutOnly"
"ETHANE, MT. BELV-ENTERPRISE - ICE FUTURES ENERGY DIV",260203,2026-02-03,066416,IFED,01,066 ,   69593,   41602,   38724,    4051,    9912,    6702,    1209,     303,     400,    8495,    6391,    6926,   69385,   69358,     208,     235,   69593,   41602,   38724,    4051,    9912,    6702,    1209,     303,     400,    8495,    6391,    6926,   69385,   69358,     208,     235,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -10586,   -8690,   -3454,    1186,     118,   -2477,    -121,     113,     167,    2099,   -2346,   -2699,  -10535,  -10578,     -51,      -8,  100.0,   59.8,   55.6,    5.8,   14.2,    9.6,    1.7,    0.4,    0.6,   12.2,    9.2,   10.0,   99.7,   99.7,    0.3,    0.3,  100.0,   59.8,   55.6,    5.8,   14.2,    9.6,    1.7,    0.4,    0.6,   12.2,    9.2,   10.0,   99.7,   99.7,    0.3,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     56,     30,     29,      5,      5,      8,.,.,.,      6,      4,      8,     50,     49,     56,     30,     29,      5,      5,      8,.,.,.,      6,      4,      8,     50,     49,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    38.3,    31.5,    57.1,    51.6,    23.5,    23.8,    35.0,    38.7,    38.3,    31.5,    57.1,    51.6,    23.5,    23.8,    35.0,    38.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","066416","IFED","066 ","N13","FutOnly"
"ISOBUTANE OPIS MT BELV NONTET - ICE FUTURES ENERGY DIV",260203,2026-02-03,066418,IFED,01,066 ,    6526,    4449,    2129,     705,    2427,     345,       0,       0,       0,     156,     947,       9,    5664,    5857,     862,     669,    6526,    4449,    2129,     705,    2427,     345,       0,       0,       0,     156,     947,       9,    5664,    5857,     862,     669,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -473,    -459,     -57,     120,    -216,       0,       0,       0,       0,     -42,    -147,       0,    -381,    -420,     -92,     -53,  100.0,   68.2,   32.6,   10.8,   37.2,    5.3,    0.0,    0.0,    0.0,    2.4,   14.5,    0.1,   86.8,   89.7,   13.2,   10.3,  100.0,   68.2,   32.6,   10.8,   37.2,    5.3,    0.0,    0.0,    0.0,    2.4,   14.5,    0.1,   86.8,   89.7,   13.2,   10.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      9,      6,.,      6,.,      0,      0,      0,.,.,.,     13,     13,     23,      9,      6,.,      6,.,      0,      0,      0,.,.,.,     13,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    64.5,    50.8,    82.6,    77.3,    64.5,    45.4,    78.2,    71.8,    64.5,    50.8,    82.6,    77.3,    64.5,    45.4,    78.2,    71.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","066418","IFED","066 ","N13","FutOnly"
"NAT GASLNE OPIS MT B NONTET FP - ICE FUTURES ENERGY DIV",260203,2026-02-03,06641A,IFED,01,066 ,   17970,   15363,   11508,     921,    1256,     509,       0,       0,       0,     324,    2928,     718,   17835,   16919,     135,    1051,   17970,   15363,   11508,     921,    1256,     509,       0,       0,       0,     324,    2928,     718,   17835,   16919,     135,    1051,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2582,   -1298,   -1879,    -154,    -233,     -10,       0,       0,       0,    -107,     548,   -1148,   -2717,   -2722,     135,     140,  100.0,   85.5,   64.0,    5.1,    7.0,    2.8,    0.0,    0.0,    0.0,    1.8,   16.3,    4.0,   99.2,   94.2,    0.8,    5.8,  100.0,   85.5,   64.0,    5.1,    7.0,    2.8,    0.0,    0.0,    0.0,    1.8,   16.3,    4.0,   99.2,   94.2,    0.8,    5.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     16,     18,.,      4,      4,      0,      0,      0,.,.,.,     25,     27,     31,     16,     18,.,      4,      4,      0,      0,      0,.,.,.,     25,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    54.0,    51.4,    78.9,    75.4,    31.2,    35.2,    43.9,    41.7,    54.0,    51.4,    78.9,    75.4,    31.2,    35.2,    43.9,    41.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641A","IFED","066 ","N13","FutOnly"
"BUTANE OPIS MT BELV NONTET FP  - ICE FUTURES ENERGY DIV",260203,2026-02-03,06641D,IFED,01,066 ,   52065,   34242,   28192,     970,    6839,    4665,     450,     917,     691,    4815,    4147,    6108,   51941,   51559,     124,     506,   52065,   34242,   28192,     970,    6839,    4665,     450,     917,     691,    4815,    4147,    6108,   51941,   51559,     124,     506,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -10471,   -8060,   -7039,    -302,    -194,    -157,     -16,     -38,     115,   -1211,   -2671,    -649,  -10280,  -10633,    -191,     162,  100.0,   65.8,   54.1,    1.9,   13.1,    9.0,    0.9,    1.8,    1.3,    9.2,    8.0,   11.7,   99.8,   99.0,    0.2,    1.0,  100.0,   65.8,   54.1,    1.9,   13.1,    9.0,    0.9,    1.8,    1.3,    9.2,    8.0,   11.7,   99.8,   99.0,    0.2,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     96,     50,     48,      5,      9,      9,.,.,.,      9,     10,     14,     79,     79,     96,     50,     48,      5,      9,      9,.,.,.,      9,     10,     14,     79,     79,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    25.9,    23.4,    39.6,    37.6,    18.1,    14.4,    26.9,    23.1,    25.9,    23.4,    39.6,    37.6,    18.1,    14.4,    26.9,    23.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641D","IFED","066 ","N13","FutOnly"
"PROPANE OPIS CONWAY INWELL FP - ICE FUTURES ENERGY DIV",260203,2026-02-03,06641E,IFED,01,066 ,   12571,    7835,    9058,     753,    1117,     729,       0,     140,       0,    1723,      32,    1267,   12307,   12343,     264,     228,   12571,    7835,    9058,     753,    1117,     729,       0,     140,       0,    1723,      32,    1267,   12307,   12343,     264,     228,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1536,   -1350,   -1285,     258,      87,    -248,       0,      38,     -36,     -64,     -88,     -96,   -1536,   -1628,       0,      92,  100.0,   62.3,   72.1,    6.0,    8.9,    5.8,    0.0,    1.1,    0.0,   13.7,    0.3,   10.1,   97.9,   98.2,    2.1,    1.8,  100.0,   62.3,   72.1,    6.0,    8.9,    5.8,    0.0,    1.1,    0.0,   13.7,    0.3,   10.1,   97.9,   98.2,    2.1,    1.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     34,     13,     17,      5,.,      5,      0,.,      0,      4,.,      5,     24,     29,     34,     13,     17,      5,.,      5,      0,.,      0,      4,.,      5,     24,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    66.2,    64.0,    78.3,    79.9,    51.4,    55.3,    58.4,    59.9,    66.2,    64.0,    78.3,    79.9,    51.4,    55.3,    58.4,    59.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641E","IFED","066 ","N13","FutOnly"
"PROPANE OPIS MT BELV NONTET FP - ICE FUTURES ENERGY DIV",260203,2026-02-03,06641F,IFED,01,066 ,   93307,   54578,   60323,    5582,   22349,     881,       0,       0,       0,   27920,    4933,    3908,   92869,   92394,     438,     913,   93307,   54578,   60323,    5582,   22349,     881,       0,       0,       0,   27920,    4933,    3908,   92869,   92394,     438,     913,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -6685,   -4483,   -4773,    -409,    -537,    -270,       0,       0,       0,   -1646,   -1234,    -221,   -7029,   -7035,     344,     350,  100.0,   58.5,   64.7,    6.0,   24.0,    0.9,    0.0,    0.0,    0.0,   29.9,    5.3,    4.2,   99.5,   99.0,    0.5,    1.0,  100.0,   58.5,   64.7,    6.0,   24.0,    0.9,    0.0,    0.0,    0.0,   29.9,    5.3,    4.2,   99.5,   99.0,    0.5,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     72,     34,     37,      4,     10,      6,      0,      0,      0,      4,      5,      4,     48,     56,     72,     34,     37,      4,     10,      6,      0,      0,      0,      4,      5,      4,     48,     56,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    63.5,    40.3,    79.9,    59.1,    60.7,    36.0,    75.7,    53.3,    63.5,    40.3,    79.9,    59.1,    60.7,    36.0,    75.7,    53.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641F","IFED","066 ","N13","FutOnly"
"PROPANE OPIS MT BELVIEU TET FP - ICE FUTURES ENERGY DIV",260203,2026-02-03,06641G,IFED,01,066 ,  189549,  108742,  100259,   11146,    3814,   13011,     430,    2538,   11419,   18824,   32440,   24658,  188230,  188139,    1319,    1410,  189549,  108742,  100259,   11146,    3814,   13011,     430,    2538,   11419,   18824,   32440,   24658,  188230,  188139,    1319,    1410,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -18982,  -10981,   -8732,     -55,     541,   -1936,      81,    -432,    -158,   -2265,   -4850,   -4317,  -19631,  -19884,     649,     902,  100.0,   57.4,   52.9,    5.9,    2.0,    6.9,    0.2,    1.3,    6.0,    9.9,   17.1,   13.0,   99.3,   99.3,    0.7,    0.7,  100.0,   57.4,   52.9,    5.9,    2.0,    6.9,    0.2,    1.3,    6.0,    9.9,   17.1,   13.0,   99.3,   99.3,    0.7,    0.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    138,     66,     71,     14,      6,     13,.,      5,      4,     19,     10,     20,    114,    116,    138,     66,     71,     14,      6,     13,.,      5,      4,     19,     10,     20,    114,    116,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    25.5,    34.4,    43.7,    46.1,    19.2,    24.5,    30.3,    31.5,    25.5,    34.4,    43.7,    46.1,    19.2,    24.5,    30.3,    31.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641G","IFED","066 ","N13","FutOnly"
"PROPANE ARGUS SAUDI CP FP - ICE FUTURES ENERGY DIV",260203,2026-02-03,06641H,IFED,01,066 ,    4778,    2008,    3193,     122,     116,     202,      55,       0,       0,     879,     118,     499,    3765,    4128,    1013,     650,    4778,    2008,    3193,     122,     116,     202,      55,       0,       0,     879,     118,     499,    3765,    4128,    1013,     650,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1122,    -826,   -1022,     -56,      96,     -35,      55,       0,       0,    -278,    -150,     -49,   -1189,   -1160,      67,      38,  100.0,   42.0,   66.8,    2.6,    2.4,    4.2,    1.2,    0.0,    0.0,   18.4,    2.5,   10.4,   78.8,   86.4,   21.2,   13.6,  100.0,   42.0,   66.8,    2.6,    2.4,    4.2,    1.2,    0.0,    0.0,   18.4,    2.5,   10.4,   78.8,   86.4,   21.2,   13.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,     20,     22,.,.,.,.,      0,      0,      7,.,      6,     33,     32,     42,     20,     22,.,.,.,.,      0,      0,      7,.,      6,     33,     32,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    33.4,    37.5,    47.3,    53.6,    29.0,    33.6,    37.4,    43.0,    33.4,    37.5,    47.3,    53.6,    29.0,    33.6,    37.4,    43.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 Metric  Tonnes","06641H","IFED","066 ","N13","FutOnly"
"ARGUS PROPANE FAR EAST INDEX - NEW YORK MERCANTILE EXCHANGE",260203,2026-02-03,06665B,NYME,01,066 ,    5880,    2565,    3756,     372,     180,     375,       0,       0,       0,     965,      86,     664,    4941,    5061,     939,     819,    5880,    2565,    3756,     372,     180,     375,       0,       0,       0,     965,      86,     664,    4941,    5061,     939,     819,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     438,     297,     375,      -9,      23,      42,       0,       0,       0,     116,      -5,      13,     459,     448,     -21,     -10,  100.0,   43.6,   63.9,    6.3,    3.1,    6.4,    0.0,    0.0,    0.0,   16.4,    1.5,   11.3,   84.0,   86.1,   16.0,   13.9,  100.0,   43.6,   63.9,    6.3,    3.1,    6.4,    0.0,    0.0,    0.0,   16.4,    1.5,   11.3,   84.0,   86.1,   16.0,   13.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     19,     17,.,.,      4,      0,      0,      0,.,.,      4,     27,     25,     28,     19,     17,.,.,      4,      0,      0,      0,.,.,      4,     27,     25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    38.3,    47.5,    54.1,    62.3,    31.0,    41.1,    39.5,    45.1,    38.3,    47.5,    54.1,    62.3,    31.0,    41.1,    39.5,    45.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 METRIC TONS)","06665B","NYME","066 ","N13","FutOnly"
"PROPANE NON-LDH MT BEL - NEW YORK MERCANTILE EXCHANGE",260203,2026-02-03,06665G,NYME,01,066 ,   28140,   22776,   18002,    1497,    6942,     913,       0,       0,       0,    2193,    1136,     653,   28032,   27646,     108,     494,   28140,   22776,   18002,    1497,    6942,     913,       0,       0,       0,    2193,    1136,     653,   28032,   27646,     108,     494,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1382,     713,     560,     542,     310,       0,       0,       0,       0,    -150,     245,     277,    1382,    1392,       0,     -10,  100.0,   80.9,   64.0,    5.3,   24.7,    3.2,    0.0,    0.0,    0.0,    7.8,    4.0,    2.3,   99.6,   98.2,    0.4,    1.8,  100.0,   80.9,   64.0,    5.3,   24.7,    3.2,    0.0,    0.0,    0.0,    7.8,    4.0,    2.3,   99.6,   98.2,    0.4,    1.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     63,     33,     29,      4,      6,.,      0,      0,      0,      5,.,.,     46,     39,     63,     33,     29,      4,      6,.,      0,      0,      0,      5,.,.,     46,     39,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    29.3,    43.5,    50.4,    59.2,    25.7,    37.1,    45.0,    50.7,    29.3,    43.5,    50.4,    59.2,    25.7,    37.1,    45.0,    50.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 GALLONS)","06665G","NYME","066 ","N13","FutOnly"
"PROPANE - NEW YORK MERCANTILE EXCHANGE",260203,2026-02-03,06665O,NYME,01,066 ,  138416,   92877,   81220,   10983,    9650,    8265,    4094,    8357,    6832,    1620,   10788,   12990,  137661,  138102,     755,     314,  138416,   92877,   81220,   10983,    9650,    8265,    4094,    8357,    6832,    1620,   10788,   12990,  137661,  138102,     755,     314,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2410,    2773,     807,   -1048,    -170,     934,    -437,    -757,     -63,    -209,    1298,     345,    2295,    2394,     115,      16,  100.0,   67.1,   58.7,    7.9,    7.0,    6.0,    3.0,    6.0,    4.9,    1.2,    7.8,    9.4,   99.5,   99.8,    0.5,    0.2,  100.0,   67.1,   58.7,    7.9,    7.0,    6.0,    3.0,    6.0,    4.9,    1.2,    7.8,    9.4,   99.5,   99.8,    0.5,    0.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    148,     73,     73,     12,      8,     16,      7,     12,      4,      7,     15,     17,    119,    126,    148,     73,     73,     12,      8,     16,      7,     12,      4,      7,     15,     17,    119,    126,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    31.7,    19.7,    48.0,    34.0,    27.2,    15.8,    35.9,    24.8,    31.7,    19.7,    48.0,    34.0,    27.2,    15.8,    35.9,    24.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 GALLONS)","06665O","NYME","066 ","N13","FutOnly"
"MT BELVIEU ETHANE OPIS - NEW YORK MERCANTILE EXCHANGE",260203,2026-02-03,06665P,NYME,01,066 ,   48812,   35440,   28821,     616,   10979,    4575,    6127,     713,     286,     250,     770,    1290,   48584,   47434,     228,    1378,   48812,   35440,   28821,     616,   10979,    4575,    6127,     713,     286,     250,     770,    1290,   48584,   47434,     228,    1378,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      24,    -355,     150,       0,    -256,     -99,     341,     -12,     130,     -25,       0,      32,      24,     -55,       0,      79,  100.0,   72.6,   59.0,    1.3,   22.5,    9.4,   12.6,    1.5,    0.6,    0.5,    1.6,    2.6,   99.5,   97.2,    0.5,    2.8,  100.0,   72.6,   59.0,    1.3,   22.5,    9.4,   12.6,    1.5,    0.6,    0.5,    1.6,    2.6,   99.5,   97.2,    0.5,    2.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     51,     23,     28,.,      6,      6,.,.,.,.,      4,      5,     39,     45,     51,     23,     28,.,      6,      6,.,.,.,.,      4,      5,     39,     45,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    62.5,    39.0,    74.6,    61.8,    54.6,    30.8,    60.4,    43.3,    62.5,    39.0,    74.6,    61.8,    54.6,    30.8,    60.4,    43.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 GALLONS)","06665P","NYME","066 ","N13","FutOnly"
"MT BELV NORM BUTANE OPIS - NEW YORK MERCANTILE EXCHANGE",260203,2026-02-03,06665Q,NYME,01,066 ,   51464,   32179,   33416,    5329,    4528,    3734,    2438,    3143,     982,    2276,     933,    3559,   50497,   50295,     967,    1169,   51464,   32179,   33416,    5329,    4528,    3734,    2438,    3143,     982,    2276,     933,    3559,   50497,   50295,     967,    1169,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2055,    1724,    2892,     273,     220,    -366,    -190,    -542,     -88,      64,    -797,     628,    2045,    1947,      10,     108,  100.0,   62.5,   64.9,   10.4,    8.8,    7.3,    4.7,    6.1,    1.9,    4.4,    1.8,    6.9,   98.1,   97.7,    1.9,    2.3,  100.0,   62.5,   64.9,   10.4,    8.8,    7.3,    4.7,    6.1,    1.9,    4.4,    1.8,    6.9,   98.1,   97.7,    1.9,    2.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    114,     58,     62,      5,      6,     10,.,      9,.,     10,      6,     12,     88,     96,    114,     58,     62,      5,      6,     10,.,      9,.,     10,      6,     12,     88,     96,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    23.5,    20.6,    39.4,    34.7,    18.4,    14.6,    28.9,    22.7,    23.5,    20.6,    39.4,    34.7,    18.4,    14.6,    28.9,    22.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 GALLONS)","06665Q","NYME","066 ","N13","FutOnly"
"MT BELV NAT GASOLINE OPIS - NEW YORK MERCANTILE EXCHANGE",260203,2026-02-03,06665R,NYME,01,066 ,   46362,   44604,   32262,     203,   11519,     147,       0,      42,       0,    1070,    1190,     210,   46234,   45370,     128,     992,   46362,   44604,   32262,     203,   11519,     147,       0,      42,       0,    1070,    1190,     210,   46234,   45370,     128,     992,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1521,    1183,    1435,     135,     148,     -12,       0,       0,       0,     185,      20,      -5,    1486,    1586,      35,     -65,  100.0,   96.2,   69.6,    0.4,   24.8,    0.3,    0.0,    0.1,    0.0,    2.3,    2.6,    0.5,   99.7,   97.9,    0.3,    2.1,  100.0,   96.2,   69.6,    0.4,   24.8,    0.3,    0.0,    0.1,    0.0,    2.3,    2.6,    0.5,   99.7,   97.9,    0.3,    2.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     50,     27,     27,.,      6,.,      0,.,      0,.,.,      4,     36,     39,     50,     27,     27,.,      6,.,      0,.,      0,.,.,      4,     36,     39,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    79.6,    46.4,    89.5,    65.7,    77.6,    43.2,    84.9,    62.2,    79.6,    46.4,    89.5,    65.7,    77.6,    43.2,    84.9,    62.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 GALLONS)","06665R","NYME","066 ","N13","FutOnly"
